三效液相温度,三效气相温度,三效蒸发室气相压力,出料泵电流1,出料泵电流2,出料流量
54.622498,49.267498,-79.300003,11.1258,0.0216,1.0
54.172501,49.432499,-79.699997,11.0628,0.0216,1.0
52.469997,48.907501,-80.389999,11.181601,0.0207,1.0
54.412498,48.817501,-79.260002,11.0979,0.0216,1.0
54.4725,49.282501,-79.349998,11.1159,0.0216,1.0
54.052502,49.380001,-79.599998,11.1213,0.0216,1.0
52.290001,49.177502,-80.459999,11.126699,0.0216,1.0
52.275002,48.952499,-80.510002,11.1105,0.0216,1.0
54.075001,49.072498,-79.440002,11.214001,0.0216,1.0
54.427502,49.372498,-79.349998,11.0907,0.0216,1.0
53.835003,49.822502,-79.849998,11.1564,0.0216,1.0
52.462502,49.77,-80.5,11.0835,0.0216,1.0
56.992496,49.650002,-77.879997,11.1069,0.0216,1.0
58.259998,50.790001,-77.099998,11.0844,0.0216,1.0
59.287498,51.824997,-76.510002,11.033999,0.0216,1.0
60.240002,52.807503,-75.869995,11.061,0.0216,1.0
61.2075,53.782501,-75.220001,11.014199,0.0216,1.0
62.07,54.697502,-74.509995,10.999801,0.0216,1.0
62.797501,55.537498,-73.949997,11.0457,0.0216,1.0
58.657501,53.017502,-77.020004,11.0097,0.0216,1.0
56.804996,52.372501,-78.270004,10.987201,0.0216,1.0
55.177502,51.8475,-79.0,11.097,0.0216,1.0
52.612499,50.002499,-80.279999,11.1285,0.0216,1.0
52.6875,49.432499,-80.260002,11.0898,0.0216,1.0
52.5075,48.997498,-80.339996,11.1105,0.0216,1.0
52.515003,48.442501,-80.5,11.183399,0.0198,1.0
53.287498,48.307499,-79.75,11.145599,0.0216,1.0
54.547501,48.637501,-79.269997,11.1438,0.0216,1.0
53.227501,49.259998,-80.110001,11.16,0.0207,1.0
52.3125,49.005001,-80.449997,11.162701,0.0216,1.0
52.275002,48.809998,-80.440002,11.1402,0.0216,1.0
52.087502,48.48,-80.479996,11.1735,0.0216,1.0
52.080002,48.27,-80.540001,11.1321,0.0216,1.0
51.952503,48.029999,-80.510002,11.187901,0.0216,1.0
51.952503,47.602501,-80.68,11.2239,0.0216,1.0
51.855,47.497501,-80.650002,11.221199,0.0216,1.0
52.034996,47.422501,-80.639999,11.1366,0.0216,1.0
51.907497,47.370003,-80.68,11.126699,0.0216,1.0
51.982498,47.347496,-80.639999,11.1447,0.0207,1.0
52.02,47.324997,-80.599998,11.201401,0.0207,1.0
52.012497,47.3325,-80.629997,11.2068,0.0216,1.0
52.162502,47.347496,-80.489998,11.1231,0.0216,1.0
52.117496,47.355,-80.650002,11.177099,0.0216,1.0
52.057503,47.370003,-80.639999,11.1663,0.0216,1.0
52.005001,47.362499,-80.639999,11.208599,0.0216,1.0
51.989998,47.302498,-80.639999,11.1258,0.0216,1.0
51.8475,47.3325,-80.790001,11.1663,0.0216,1.0
51.84,47.377499,-80.779999,11.1618,0.0216,1.0
51.510002,47.384998,-80.769997,11.1249,0.0216,1.0
51.307499,47.174999,-80.940002,11.145599,0.0207,1.0
51.375,47.130001,-81.010002,11.1402,0.0216,1.0
51.240002,47.182503,-81.160004,11.1924,0.0207,1.0
51.352501,47.347496,-81.099998,11.1123,0.0207,1.0
51.3825,47.580002,-81.029999,11.1375,0.0207,1.0
51.48,47.699997,-81.010002,11.1762,0.0207,1.0
51.427502,47.804996,-80.889999,11.139299,0.0207,1.0
51.495003,47.82,-80.989998,11.151899,0.0207,1.0
51.697498,47.857502,-80.300003,11.0835,0.0207,1.0
53.002502,47.985001,-80.150002,11.16,0.0207,1.0
53.009998,48.5625,-80.150002,11.162701,0.0207,1.0
52.672501,48.592499,-80.279999,11.061,0.0207,1.0
52.395,48.585003,-80.529999,11.1438,0.0207,1.0
52.199997,48.525002,-80.43,11.1357,0.0207,1.0
52.140003,48.555,-80.610001,11.151,0.0207,1.0
52.034996,48.577499,-80.57,11.1591,0.0207,1.0
52.117496,48.5625,-80.610001,11.0889,0.0207,1.0
52.2075,48.555,-80.400002,11.1699,0.0207,1.0
52.275002,48.614998,-80.349998,11.1528,0.0207,1.0
52.1325,48.697498,-80.410004,11.0889,0.0207,1.0
52.387497,48.7575,-80.290001,11.201401,0.0207,1.0
52.259998,48.84,-80.489998,11.177999,0.0207,1.0
52.0425,48.7425,-80.529999,11.1636,0.0207,1.0
51.892502,48.712502,-80.599998,11.0925,0.0207,1.0
51.959999,48.75,-80.57,11.16,0.0207,1.0
51.952503,48.802498,-80.449997,11.234699,0.0207,1.0
51.802498,48.809998,-80.410004,11.1735,0.0216,1.0
51.855,48.809998,-80.489998,11.1888,0.0207,1.0
51.877499,48.802498,-80.550003,11.190599,0.0207,1.0
51.787502,48.802498,-80.489998,11.239201,0.0207,1.0
51.862499,48.795002,-80.540001,11.175301,0.0207,1.0
51.8325,48.704998,-80.510002,11.1789,0.0207,1.0
51.502499,48.509998,-80.660004,11.1744,0.0207,1.0
51.547501,48.442501,-80.709999,11.0826,0.0207,1.0
51.375,48.389999,-80.709999,11.1447,0.0207,1.0
51.217503,48.330002,-80.75,11.1096,0.0207,1.0
51.172497,48.307499,-80.779999,11.1357,0.0207,1.0
51.112503,48.209999,-80.779999,11.0709,0.0207,1.0
51.142502,48.142502,-80.869995,11.177099,0.0207,1.0
50.939999,48.0075,-80.979996,11.0844,0.0207,1.0
50.632504,47.880001,-81.080002,11.0826,0.0207,1.0
50.504997,47.759998,-81.160004,11.1861,0.0207,1.0
50.639999,47.647499,-81.029999,11.1681,0.0207,1.0
51.030003,47.625,-80.889999,11.1636,0.0207,1.0
52.537502,47.654999,-80.139999,11.1681,0.0207,1.0
52.889999,48.4725,-80.130005,11.1474,0.0207,1.0
52.387497,48.682499,-80.279999,11.07,0.0207,1.0
51.75,48.420002,-80.57,11.124,0.0207,1.0
51.6525,48.375,-80.610001,11.1294,0.0207,1.0
51.517502,48.397499,-80.639999,11.1087,0.0207,1.0
51.899998,48.397499,-80.57,11.0196,0.0207,1.0
51.982498,48.427498,-80.43,11.126699,0.0207,1.0
51.989998,48.442501,-80.529999,11.0538,0.0207,1.0
52.125,48.442501,-80.489998,11.0889,0.0207,1.0
52.005001,48.442501,-80.479996,11.0493,0.0207,1.0
52.094997,48.397499,-80.360001,11.1294,0.0207,1.0
52.102501,48.307499,-80.449997,11.162701,0.0207,1.0
52.252499,48.285,-80.419998,11.170799,0.0207,1.0
52.072498,48.1875,-80.470001,11.115,0.0207,1.0
52.185001,48.0975,-80.370003,11.1348,0.0207,1.0
52.162502,48.067501,-80.449997,11.151899,0.0207,1.0
52.0425,47.857502,-80.470001,11.1348,0.0207,1.0
52.147499,47.752499,-80.510002,11.151,0.0207,1.0
52.005001,47.602501,-80.550003,11.091599,0.0207,1.0
52.034996,47.5425,-80.559998,11.0655,0.0207,1.0
51.877499,47.497501,-80.650002,11.1141,0.0207,1.0
51.817501,47.475002,-80.57,11.0799,0.0207,1.0
51.720001,47.370003,-80.629997,11.1105,0.0207,1.0
51.6675,47.347496,-80.739998,11.124,0.0207,1.0
51.57,47.475002,-80.769997,11.0727,0.0207,1.0
51.450001,47.5275,-80.849998,11.0286,0.0207,1.0
51.232498,47.445,-80.949997,11.0727,0.0207,1.0
51.172497,47.25,-80.989998,11.0565,0.0207,1.0
51.135002,47.092499,-80.959999,11.0961,0.0207,1.0
51.127499,47.047501,-81.010002,11.1825,0.0207,1.0
51.165001,47.009998,-80.970001,11.079,0.0207,1.0
52.5075,47.009998,-80.349998,11.0727,0.0198,1.0
52.8825,47.572498,-80.199997,11.120399,0.0207,1.0
52.627499,47.804996,-80.270004,11.1159,0.0207,1.0
52.739998,48.112499,-80.290001,11.1024,0.0207,1.0
52.612499,48.255001,-80.360001,11.1402,0.0207,1.0
52.552498,48.2925,-80.349998,11.115,0.0207,1.0
52.342499,48.307499,-80.470001,11.0808,0.0207,1.0
52.162502,48.404999,-80.580002,11.0583,0.0207,1.0
52.215,48.3675,-80.619995,11.1618,0.0207,1.0
52.199997,48.360001,-80.510002,11.0817,0.0216,1.0
52.267502,48.352501,-80.520004,11.158199,0.0207,1.0
52.304996,48.232502,-80.449997,11.0763,0.0207,1.0
52.304996,48.172501,-80.520004,11.0592,0.0207,1.0
52.462502,48.134998,-80.479996,11.1168,0.0207,1.0
52.297501,48.105,-80.520004,11.0394,0.0207,1.0
52.304996,47.932503,-80.459999,11.0322,0.0216,1.0
52.282497,47.850002,-80.520004,11.1195,0.0216,1.0
52.32,47.759998,-80.520004,11.0223,0.0216,1.0
52.192501,47.685001,-80.57,11.0736,0.0216,1.0
52.094997,47.602501,-80.559998,11.0493,0.0207,1.0
52.02,47.512497,-80.650002,11.1339,0.0207,1.0
51.870003,47.475002,-80.75,11.014199,0.0207,1.0
51.817501,47.429996,-80.75,11.0835,0.0207,1.0
51.787502,47.610001,-80.809998,11.07,0.0207,1.0
51.735001,47.5275,-80.82,11.0934,0.0207,1.0
51.697498,47.3325,-80.860001,11.0421,0.0207,1.0
51.645,47.235001,-80.849998,11.0907,0.0207,1.0
51.892502,47.174999,-80.629997,11.158199,0.0216,1.0
53.872498,47.3325,-79.790001,11.1195,0.0207,1.0
53.865002,47.677498,-79.760002,11.046599,0.0207,1.0
53.789997,48.0075,-79.880005,10.9845,0.0207,1.0
53.467499,48.225002,-79.93,11.0925,0.0207,1.0
51.419998,48.052498,-80.93,11.126699,0.0216,1.0
52.815002,48.022499,-80.239998,11.1096,0.0207,1.0
53.835003,48.232502,-79.479996,11.1609,0.0207,1.0
55.552502,48.720001,-78.779999,11.1177,0.0207,1.0
55.897499,49.282501,-78.690002,11.0709,0.0207,1.0
54.547501,50.002499,-79.520004,11.052,0.0207,1.0
53.624996,50.115002,-79.940002,11.0889,0.0207,1.0
52.627499,49.829998,-80.360001,11.0763,0.0207,1.0
52.485001,49.650002,-80.489998,11.0889,0.0207,1.0
52.372501,49.462502,-80.5,11.1501,0.0207,1.0
52.342499,49.267498,-80.419998,11.16,0.0207,1.0
52.574997,49.110001,-80.300003,11.232,0.0207,1.0
52.642502,48.937496,-80.360001,11.0745,0.0207,1.0
52.439999,48.884998,-80.410004,11.1402,0.0207,1.0
52.410004,48.682499,-80.440002,11.085299,0.0207,1.0
52.350002,48.585003,-80.510002,11.1357,0.0207,1.0
52.177498,48.427498,-80.479996,11.164499,0.0207,1.0
52.275002,48.344997,-80.43,11.190599,0.0207,1.0
52.380001,48.27,-80.479996,11.0952,0.0207,1.0
52.327503,48.052498,-80.489998,11.1276,0.0207,1.0
52.215,47.924999,-80.5,11.221199,0.0207,1.0
52.087502,47.692501,-80.559998,11.014199,0.0207,1.0
51.982498,47.610001,-80.629997,11.1087,0.0207,1.0
51.922501,47.5275,-80.660004,11.1618,0.0207,1.0
51.802498,47.370003,-80.650002,10.9962,0.0207,1.0
51.735001,47.302498,-80.760002,11.1096,0.0207,1.0
52.2075,47.205002,-80.479996,11.1123,0.0207,1.0
53.752502,47.415001,-79.729996,11.0709,0.0207,1.0
53.9025,47.8125,-79.739998,11.0889,0.0207,1.0
53.775002,48.120003,-79.839996,11.052,0.0207,1.0
53.489998,48.2925,-80.010002,11.0736,0.0207,1.0
52.297501,48.27,-80.639999,11.007899,0.0207,1.0
51.450001,48.029999,-80.910004,11.126699,0.0207,1.0
52.0425,47.9175,-80.540001,11.0601,0.0207,1.0
53.549999,48.157497,-79.959999,11.085299,0.0207,1.0
53.452499,48.330002,-80.040001,11.07,0.0207,1.0
52.597504,48.735001,-80.43,11.0664,0.0207,1.0
53.3325,48.772503,-80.07,11.1159,0.0207,1.0
54.877499,48.907501,-79.059998,11.0745,0.0207,1.0
55.334999,49.672501,-79.029999,11.126699,0.0207,1.0
54.952499,49.822502,-79.610001,11.1132,0.0207,1.0
52.935001,49.335003,-80.270004,11.1366,0.0207,1.0
52.807503,49.095001,-80.300003,11.1663,0.0207,1.0
52.522499,49.065002,-80.419998,11.1078,0.0207,1.0
52.290001,49.042503,-80.449997,11.1078,0.0207,1.0
52.3125,49.012501,-80.589996,11.1366,0.0207,1.0
52.432503,48.974998,-80.540001,11.1366,0.0207,1.0
52.432503,48.937496,-80.550003,11.1762,0.0207,1.0
52.4175,48.8475,-80.520004,11.16,0.0207,1.0
52.439999,48.764999,-80.550003,11.184299,0.0207,1.0
52.4175,48.704998,-80.559998,11.1411,0.0216,1.0
52.334999,48.645,-80.520004,11.1789,0.0207,1.0
52.410004,48.599998,-80.619995,11.1483,0.0207,1.0
52.297501,48.48,-80.520004,11.205,0.0216,1.0
52.424999,48.285,-80.529999,11.1744,0.0216,1.0
52.380001,48.217499,-80.589996,11.1195,0.0207,1.0
52.334999,48.09,-80.479996,11.1807,0.0207,1.0
52.275002,47.977501,-80.610001,11.1717,0.0207,1.0
52.342499,47.82,-80.540001,11.2005,0.0207,1.0
52.275002,47.722504,-80.660004,11.0682,0.0207,1.0
52.049999,47.497501,-80.720001,11.2005,0.0216,1.0
51.877499,47.429996,-80.690002,11.1483,0.0207,1.0
51.922501,47.362499,-80.729996,11.1735,0.0207,1.0
51.862499,47.302498,-80.769997,11.169001,0.0207,1.0
51.517502,47.055,-80.809998,11.1051,0.0207,1.0
51.5625,46.942497,-80.900002,11.1699,0.0207,1.0
51.614998,46.904999,-80.919998,11.1141,0.0207,1.0
51.495003,46.8825,-80.989998,11.1654,0.0207,1.0
51.629997,46.845001,-81.029999,11.16,0.0207,1.0
51.607498,46.822502,-80.940002,11.1591,0.0207,1.0
51.584999,46.814999,-80.959999,11.1114,0.0207,1.0
51.547501,46.807503,-80.959999,11.142,0.0207,1.0
53.009998,47.047501,-80.279999,11.1078,0.0207,1.0
53.25,47.699997,-80.150002,11.0817,0.0207,1.0
53.025002,47.895,-80.230003,11.1807,0.0207,1.0
53.017502,47.985001,-80.279999,11.1294,0.0207,1.0
52.830002,48.0075,-80.290001,11.1537,0.0207,1.0
52.522499,47.969997,-80.400002,11.1357,0.0207,1.0
52.492496,47.895,-80.489998,11.1807,0.0207,1.0
52.4025,47.82,-80.540001,11.0538,0.0207,1.0
52.32,47.662502,-80.449997,11.209499,0.0207,1.0
52.154999,47.610001,-80.520004,11.0925,0.0207,1.0
52.1325,47.549999,-80.5,11.132999,0.0207,1.0
52.762497,47.640003,-80.25,11.1231,0.0207,1.0
52.634998,47.834999,-80.370003,11.1735,0.0207,1.0
52.485001,47.797501,-80.529999,11.0961,0.0207,1.0
52.424999,47.745003,-80.470001,11.145599,0.0207,1.0
52.290001,47.7075,-80.440002,11.1672,0.0207,1.0
52.387497,47.662502,-80.470001,11.1438,0.0207,1.0
52.32,47.617496,-80.389999,11.1159,0.0207,1.0
52.1325,47.580002,-80.510002,11.120399,0.0207,1.0
51.982498,47.482498,-80.619995,11.1546,0.0207,1.0
51.720001,47.294998,-80.800003,11.2113,0.0207,1.0
51.555,47.197498,-80.940002,11.1618,0.0207,1.0
51.547501,47.2425,-80.809998,11.184299,0.0207,1.0
51.435001,47.25,-80.940002,11.0727,0.0207,1.0
51.27,47.235001,-80.919998,11.1213,0.0207,1.0
51.262501,47.272499,-81.050003,11.1564,0.0207,1.0
51.014999,47.384998,-81.040001,11.1492,0.0207,1.0
51.157501,47.422501,-81.160004,11.1465,0.0207,1.0
51.112503,47.400002,-81.07,11.1636,0.0207,1.0
50.947502,47.34,-81.099998,11.1528,0.0207,1.0
50.939999,47.279999,-81.150002,11.1852,0.0207,1.0
50.767502,47.205002,-81.209999,11.1276,0.0207,1.0
50.737503,47.130001,-81.150002,11.1114,0.0207,1.0
53.092499,47.114998,-80.099998,11.16,0.0207,1.0
53.25,47.452503,-80.050003,11.2311,0.0207,1.0
53.565002,47.864998,-79.919998,11.126699,0.0207,1.0
53.542503,48.232502,-79.870003,11.0988,0.0207,1.0
53.002502,48.727497,-80.040001,11.07,0.0207,1.0
52.927498,48.704998,-80.110001,11.1537,0.0207,1.0
52.68,48.5625,-80.120003,11.1564,0.0207,1.0
52.785,48.48,-80.199997,11.1528,0.0207,1.0
52.627499,48.412498,-80.209999,11.234699,0.0207,1.0
52.732502,48.360001,-80.230003,11.1618,0.0207,1.0
52.657497,48.307499,-80.239998,11.1564,0.0207,1.0
52.342499,48.209999,-80.330002,11.240101,0.0207,1.0
52.529999,48.172501,-80.32,11.097,0.0207,1.0
52.469997,48.134998,-80.290001,11.1726,0.0207,1.0
52.522499,47.910004,-80.270004,11.1429,0.0207,1.0
52.537502,47.8125,-80.279999,11.1402,0.0207,1.0
52.485001,47.767502,-80.199997,11.190599,0.0207,1.0
52.469997,47.722504,-80.270004,11.251801,0.0207,1.0
52.387497,47.872501,-80.279999,11.079,0.0207,1.0
52.327503,47.947498,-80.349998,11.1537,0.0207,1.0
52.23,47.985001,-80.440002,11.0952,0.0207,1.0
51.93,47.977501,-80.5,11.1492,0.0207,1.0
51.989998,47.932503,-80.540001,11.1033,0.0207,1.0
51.727501,47.8125,-80.619995,11.1861,0.0207,1.0
51.360001,47.782497,-80.839996,11.158199,0.0207,1.0
51.3825,47.752499,-80.809998,11.1933,0.0207,1.0
51.314999,47.699997,-80.879997,11.1987,0.0207,1.0
51.142502,47.647499,-80.919998,11.1285,0.0207,1.0
51.022499,47.594997,-81.020004,11.0889,0.0207,1.0
50.895,47.549999,-81.040001,11.1996,0.0207,1.0
50.932499,47.475002,-81.029999,11.2302,0.0207,1.0
50.767502,47.265003,-81.110001,11.1222,0.0207,1.0
50.782501,47.174999,-81.129997,11.2248,0.0207,1.0
50.790001,47.100002,-81.080002,11.196899,0.0207,1.0
51.314999,47.055,-80.360001,11.177099,0.0207,1.0
53.190002,47.137497,-80.040001,11.1132,0.0207,1.0
53.362499,47.850002,-79.989998,11.1978,0.0207,1.0
53.287498,48.105,-79.970001,11.132999,0.0207,1.0
53.16,48.27,-80.0,11.151,0.0207,1.0
53.009998,48.307499,-80.139999,11.1699,0.0207,1.0
52.68,48.247501,-80.260002,11.1501,0.0207,1.0
52.605,48.172501,-80.309998,11.1663,0.0207,1.0
52.5825,47.955002,-80.349998,11.222099,0.0207,1.0
52.485001,47.797501,-80.400002,11.177999,0.0207,1.0
52.32,47.737499,-80.360001,11.2293,0.0207,1.0
52.462502,47.662502,-80.389999,11.203199,0.0207,1.0
52.297501,47.580002,-80.410004,11.2194,0.0207,1.0
52.147499,44.954998,-80.440002,11.202299,0.0207,1.0
52.327503,44.639999,-80.419998,11.177999,0.0207,1.0
52.327503,44.639999,-80.43,11.1285,0.0207,1.0
52.169998,44.595001,-80.440002,11.16,0.0207,1.0
52.5,44.715,-80.389999,11.1636,0.0207,1.0
52.259998,44.707497,-80.440002,11.1285,0.0207,1.0
52.3125,44.662498,-80.470001,11.1924,0.0207,1.0
52.199997,44.579998,-80.489998,11.1735,0.0207,1.0
52.0425,44.565002,-80.57,11.1654,0.0207,1.0
51.989998,44.497498,-80.599998,11.1447,0.0207,1.0
52.117496,44.474998,-80.610001,11.1087,0.0207,1.0
51.997501,44.445,-80.739998,11.1492,0.0207,1.0
51.915001,44.377502,-80.769997,11.1996,0.0207,1.0
51.855,44.355003,-80.779999,11.1663,0.0207,1.0
51.682503,44.295002,-80.889999,11.271601,0.0207,1.0
51.427502,44.085003,-80.970001,11.1429,0.0207,1.0
51.412502,44.032501,-80.959999,11.1663,0.0207,1.0
51.2775,43.98,-81.110001,11.1888,0.0207,1.0
51.0825,43.844997,-81.169998,11.1888,0.0207,1.0
51.052502,43.8675,-81.129997,11.232,0.0207,1.0
50.970001,43.8825,-81.169998,11.158199,0.0207,1.0
50.984997,44.190002,-81.199997,11.175301,0.0207,1.0
50.932499,44.639999,-81.199997,11.175301,0.0207,1.0
50.8125,44.940002,-81.199997,11.2176,0.0207,1.0
50.760002,45.209999,-81.279999,11.233801,0.0207,1.0
52.942501,45.712498,-80.290001,11.1924,0.0207,1.0
52.987499,46.192497,-80.279999,11.1465,0.0207,1.0
52.844997,46.642502,-80.389999,11.1636,0.0207,1.0
52.9725,46.702499,-80.389999,11.170799,0.0207,1.0
52.904999,46.754997,-80.290001,11.0808,0.0207,1.0
52.837502,46.860001,-80.260002,11.0799,0.0207,1.0
52.8675,46.904999,-80.270004,11.1033,0.0207,1.0
52.747501,46.950001,-80.279999,11.130301,0.0207,1.0
52.815002,46.822502,-80.339996,11.2176,0.0207,1.0
52.935001,46.875,-80.339996,11.115,0.0207,1.0
52.837502,46.987499,-80.339996,11.0727,0.0207,1.0
52.965,47.100002,-80.230003,11.1465,0.0207,1.0
52.7925,47.407497,-80.309998,11.1285,0.0207,1.0
52.897499,47.647499,-80.260002,11.1807,0.0207,1.0
52.912502,47.797501,-80.279999,11.1501,0.0207,1.0
52.807503,47.647499,-80.309998,11.1672,0.0207,1.0
52.725002,47.467499,-80.330002,11.1177,0.0207,1.0
52.380001,46.9725,-80.610001,11.0718,0.0216,1.0
52.304996,46.995003,-80.639999,11.1636,0.0216,1.0
52.215,47.032501,-80.599998,11.184299,0.0216,1.0
52.1325,46.935001,-80.690002,11.139299,0.0216,1.0
52.102501,46.889999,-80.599998,11.0502,0.0189,1.0
52.162502,46.6875,-80.550003,11.1564,0.0216,1.0
52.049999,46.560001,-80.619995,11.214899,0.0216,1.0
52.162502,46.619999,-80.68,11.2131,0.0216,1.0
51.975002,46.665001,-81.0,11.16,0.0216,1.0
51.810001,46.8675,-81.18,11.1501,0.0207,1.0
51.6675,47.047501,-81.110001,11.052899,0.0216,1.0
52.049999,46.935001,-80.790001,11.142,0.0216,1.0
53.197498,46.807503,-80.349998,11.1078,0.0207,1.0
53.302498,46.950001,-80.339996,11.1573,0.0216,1.0
54.922501,47.212498,-79.470001,11.0997,0.0216,1.0
55.627499,48.494999,-79.129997,11.0484,0.0216,1.0
55.192497,48.900002,-79.610001,11.151899,0.0216,1.0
53.715,48.945,-80.150002,11.132999,0.0216,1.0
53.384998,48.8475,-80.349998,11.132999,0.0216,1.0
53.25,48.982502,-80.389999,11.0799,0.0216,1.0
53.055,48.465,-80.550003,11.1573,0.0216,1.0
53.07,48.299999,-80.57,11.194201,0.0216,1.0
52.987499,47.962502,-80.510002,11.124,0.0216,1.0
53.032497,47.850002,-80.529999,11.0664,0.0216,1.0
52.912502,47.640003,-80.57,11.1402,0.0216,1.0
52.942501,47.392502,-80.540001,11.1438,0.0216,1.0
52.98,47.355,-80.489998,11.170799,0.0216,1.0
52.994999,47.347496,-80.510002,11.1357,0.0207,1.0
54.420002,48.397499,-79.830002,11.190599,0.0207,1.0
53.985001,48.420002,-80.07,11.0997,0.0216,1.0
52.5825,48.18,-80.68,11.1141,0.0216,1.0
54.434998,48.262497,-79.770004,11.1105,0.0216,1.0
54.240002,48.299999,-79.940002,11.1492,0.0216,1.0
53.894997,48.285,-80.130005,11.088,0.0216,1.0
53.369999,48.150002,-80.440002,11.1618,0.0216,1.0
52.904999,48.0075,-80.540001,11.1069,0.0207,1.0
52.935001,47.924999,-80.5,11.052,0.0216,1.0
52.7775,47.834999,-80.589996,11.1546,0.0216,1.0
52.650002,47.647499,-80.639999,11.091599,0.0216,1.0
52.545002,47.384998,-80.660004,11.1042,0.0216,1.0
52.364998,47.197498,-80.809998,11.0583,0.0216,1.0
52.3125,47.024998,-80.860001,11.0817,0.0216,1.0
52.237499,46.897499,-80.82,11.0799,0.0207,1.0
52.282497,46.822502,-80.849998,11.1015,0.0216,1.0
52.297501,46.762501,-80.809998,11.1447,0.0216,1.0
53.707497,46.754997,-80.349998,11.1078,0.0216,1.0
54.322502,47.137497,-79.889999,11.0925,0.0216,1.0
55.095001,47.737499,-79.529999,11.1213,0.0216,1.0
55.004997,48.630001,-79.889999,11.1744,0.0216,1.0
53.6175,48.7575,-80.389999,11.177099,0.0216,1.0
53.2425,48.614998,-80.629997,11.1807,0.0216,1.0
53.302498,48.442501,-80.540001,11.1033,0.0216,1.0
55.004997,48.435001,-79.559998,11.130301,0.0216,1.0
55.462498,48.7575,-79.479996,11.1258,0.0207,1.0
55.514999,49.057499,-79.449997,11.1825,0.0216,1.0
55.192497,49.237499,-79.580002,11.158199,0.0216,1.0
54.487499,49.282501,-80.089996,11.1924,0.0216,1.0
53.535,49.162498,-80.510002,11.1888,0.0216,1.0
54.000004,49.162498,-80.150002,11.2068,0.0216,1.0
55.4175,49.627502,-79.449997,11.1951,0.0216,1.0
55.402496,50.010002,-79.470001,11.1978,0.0216,1.0
55.214996,50.287498,-79.589996,11.209499,0.0216,1.0
54.622498,50.445,-80.07,11.1789,0.0216,1.0
53.3475,50.385002,-80.529999,11.2878,0.0216,1.0
53.025002,50.189999,-80.550003,11.208599,0.0216,1.0
54.712502,50.1525,-79.620003,11.158199,0.0207,1.0
54.915001,50.235001,-79.739998,11.1195,0.0216,1.0
54.532501,50.325001,-79.839996,11.142,0.0216,1.0
52.98,50.220001,-80.790001,11.1951,0.0216,1.0
52.290001,50.002499,-81.099998,11.158199,0.0216,1.0
53.174999,49.852497,-80.57,11.265301,0.0216,1.0
54.164997,49.889999,-80.18,11.1231,0.0216,1.0
54.157501,49.9575,-80.199997,11.1789,0.0216,1.0
54.029999,50.032501,-80.330002,11.1501,0.0216,1.0
53.6325,50.0625,-80.489998,11.130301,0.0216,1.0
53.445,50.040001,-80.57,11.1573,0.0216,1.0
53.3475,49.994999,-80.629997,11.2122,0.0216,1.0
53.145,49.7775,-80.790001,11.205,0.0216,1.0
53.1525,49.650002,-80.699997,11.259001,0.0207,1.0
53.137501,49.207497,-80.699997,11.1735,0.0207,1.0
53.040001,49.072498,-80.75,11.1798,0.0207,1.0
55.109997,48.892498,-79.720001,11.2383,0.0216,1.0
55.589996,49.237499,-79.520004,11.2167,0.0216,1.0
55.5,49.477497,-79.620003,11.120399,0.0207,1.0
54.615002,49.500004,-80.32,11.1915,0.0216,1.0
53.639999,49.230003,-80.479996,11.226601,0.0207,1.0
53.5275,49.012501,-80.769997,11.2743,0.0216,1.0
53.43,48.817501,-80.669998,11.240101,0.0216,1.0
53.287498,48.6525,-80.779999,11.2104,0.0216,1.0
53.182499,48.502502,-80.779999,11.181601,0.0216,1.0
53.197498,48.375,-80.82,11.234699,0.0216,1.0
53.040001,48.165001,-80.779999,11.187901,0.0216,1.0
53.040001,48.105,-80.809998,11.284201,0.0216,1.0
53.0625,48.074997,-80.82,11.2131,0.0216,1.0
53.092499,48.037502,-80.879997,11.2383,0.0207,1.0
53.025002,48.0,-80.900002,11.158199,0.0216,1.0
53.0625,47.977501,-80.809998,11.1636,0.0207,1.0
52.994999,47.947498,-80.869995,11.2572,0.0207,1.0
52.935001,47.82,-80.879997,11.1546,0.0207,1.0
54.510002,48.18,-80.080002,11.126699,0.0216,1.0
54.952499,48.622498,-79.910004,11.2437,0.0216,1.0
54.8475,48.809998,-79.910004,11.1465,0.0216,1.0
54.689999,48.877502,-80.059998,11.1591,0.0207,1.0
54.082497,48.7425,-80.619995,11.177999,0.0207,1.0
52.815002,48.442501,-80.949997,11.2005,0.0216,1.0
52.755001,48.3675,-80.93,11.214001,0.0207,1.0
52.605,48.450001,-80.919998,11.1951,0.0216,1.0
54.307499,48.577499,-80.209999,11.203199,0.0216,1.0
54.547501,48.787498,-79.940002,11.207701,0.0207,1.0
